transaction_id,customer_id,bank_id,transaction_datetime,transaction_type,channel,amount,currency,location_id,counterparty_country,beneficiary_type,description,country_risk_score,home_country_code,pep_flag,kyc_status
T0002649,C00085,B001,2025-08-17 20:53:00,Cash Deposit,Mobile,2319.65,GBP,L003,DE,Business,Cash,1,ES,0,Verified
T0001137,C00286,B007,2025-08-17 21:17:00,Transfer,Online,137.13,GBP,L007,IE,Individual,Cash,1,IT,0,Verified
T0003911,C00265,B011,2025-08-17 23:10:00,Card,ATM,223.62,GBP,L004,ES,Individual,Invoice,1,ZA,0,Verified
T0001155,C00016,B009,2025-08-18 01:12:00,Card,Online,1197.33,GBP,L015,SG,Business,Cash,2,NG,0,Verified
T0002108,C00249,B010,2025-08-18 01:21:00,Card,Online,1042.48,GBP,L003,DE,Own Account,Cash,1,PL,1,Verified
T0003720,C00025,B002,2025-08-18 03:53:00,Transfer,ATM,2657.22,GBP,L010,AU,Individual,Salary,2,CH,0,Verified
T0001467,C00196,B010,2025-08-18 04:04:00,Transfer,ATM,2114.36,GBP,L019,IN,Business,Cash,3,AU,0,Verified
T0004563,C00056,B003,2025-08-18 06:33:00,Transfer,Branch,473.37,GBP,L014,BR,Business,Salary,3,IT,0,Verified
T0004523,C00275,B004,2025-08-18 08:11:00,Cash Deposit,Mobile,1369.79,GBP,L003,DE,Business,Salary,1,NL,0,Verified
T0005642,C00079,B006,2025-08-18 08:14:00,Cash Withdrawal,Branch,491.17,GBP,L018,PL,Business,Payment,2,PL,0,Verified
T0005081,C00038,B003,2025-08-18 10:14:00,Card,Mobile,282.5,GBP,L003,DE,Business,Payment,1,US,0,Verified
T0001330,C00258,B005,2025-08-18 15:00:00,Transfer,Mobile,419.6,GBP,L002,FR,Individual,Invoice,1,GB,0,Verified
T0004930,C00096,B006,2025-08-18 16:00:00,Card,Online,2099.48,GBP,L011,AE,Individual,Invoice,4,IT,0,Verified
T0002137,C00106,B007,2025-08-18 22:07:00,International Transfer,Branch,918.28,GBP,L008,US,Individual,Invoice,2,BR,0,Verified
T0003246,C00118,B001,2025-08-18 22:44:00,International Transfer,ATM,891.14,GBP,L015,SG,Own Account,Purchase,2,PL,0,Verified
T0005490,C00246,B006,2025-08-18 23:34:00,International Transfer,Branch,3128.63,GBP,L005,IT,Individual,Purchase,1,ES,0,Verified
T0003290,C00292,B007,2025-08-19 01:01:00,Card,Online,1153.08,GBP,L010,AU,Business,Salary,2,ZA,0,Verified
T0004967,C00024,B011,2025-08-19 02:04:00,International Transfer,Mobile,439.7,GBP,L020,ZA,Own Account,Purchase,3,NL,0,Verified
T0003660,C00091,B004,2025-08-19 02:19:00,Transfer,Mobile,355.28,GBP,L003,DE,Business,Salary,1,NL,0,Verified
T0004517,C00068,B005,2025-08-19 04:54:00,Card,ATM,3294.92,GBP,L013,NG,Business,Payment,5,PL,0,Verified
T0005652,C00297,B010,2025-08-19 06:03:00,Transfer,Online,96.32,GBP,L008,US,Own Account,Salary,2,HK,0,Verified
T0000283,C00026,B010,2025-08-19 06:47:00,Card,Mobile,772.65,GBP,L001,GB,Business,Purchase,1,IT,0,Review Required
T0005645,C00165,B012,2025-08-19 07:19:00,Transfer,Branch,924.76,GBP,L019,IN,Business,Salary,3,US,0,Review Required
T0005558,C00211,B003,2025-08-19 10:15:00,Cash Withdrawal,Online,1268.56,GBP,L001,GB,Individual,Invoice,1,AE,1,Verified
T0001762,C00051,B007,2025-08-19 11:42:00,Transfer,Mobile,2406.33,GBP,L002,FR,Own Account,Purchase,1,CH,0,Verified
T0003482,C00208,B006,2025-08-19 11:57:00,Card,ATM,377.84,GBP,L011,AE,Business,Cash,4,TR,0,Verified
T0001502,C00058,B002,2025-08-19 13:07:00,Cash Withdrawal,Mobile,2704.92,GBP,L002,FR,Business,Payment,1,DE,0,Verified
T0001003,C00089,B002,2025-08-19 13:39:00,Card,ATM,237.42,GBP,L009,CA,Own Account,Salary,2,BR,0,Verified
T0003269,C00088,B005,2025-08-19 16:15:00,Card,Branch,2230.6,GBP,L006,NL,Individual,Invoice,1,AU,0,Verified
T0005248,C00012,B005,2025-08-19 16:42:00,Transfer,Online,1834.21,GBP,L013,NG,Own Account,Invoice,5,PL,0,Verified
T0002393,C00188,B004,2025-08-19 17:26:00,Cash Withdrawal,Online,7330.92,GBP,L020,ZA,Business,Cash,3,IT,0,Verified
T0000373,C00231,B010,2025-08-19 19:25:00,Transfer,ATM,486.81,GBP,L011,AE,Individual,Invoice,4,IT,0,Verified
T0001555,C00251,B012,2025-08-19 21:05:00,Transfer,Branch,405.92,GBP,L013,NG,Business,Salary,5,ZA,0,Verified
T0004680,C00244,B006,2025-08-19 23:12:00,Transfer,Branch,322.77,GBP,L001,GB,Own Account,Salary,1,PL,0,Verified
T0003919,C00138,B007,2025-08-20 01:08:00,Card,Mobile,1917.42,GBP,L003,DE,Individual,Transfer,1,DE,0,Verified
T0004259,C00191,B004,2025-08-20 01:15:00,Transfer,Online,658.89,GBP,L001,GB,Own Account,Payment,1,IT,1,Verified
T0005038,C00028,B001,2025-08-20 05:33:00,Transfer,Mobile,2774.53,GBP,L004,ES,Business,Transfer,1,ES,0,Verified
T0005033,C00260,B010,2025-08-20 05:52:00,Transfer,Branch,1692.19,GBP,L007,IE,Own Account,Salary,1,IN,0,Verified
T0003017,C00289,B001,2025-08-20 10:50:00,Cash Deposit,Branch,839.44,GBP,L015,SG,Individual,Cash,2,ZA,0,Verified
T0000152,C00298,B011,2025-08-20 11:53:00,Cash Deposit,Branch,367.77,GBP,L018,PL,Own Account,Purchase,2,ES,0,Verified
T0005235,C00218,B008,2025-08-20 15:32:00,Transfer,Online,757.09,GBP,L013,NG,Business,Cash,5,TR,0,Verified
T0003554,C00217,B010,2025-08-20 15:44:00,Transfer,Branch,320.06,GBP,L014,BR,Individual,Transfer,3,ES,0,Verified
T0005762,C00105,B004,2025-08-20 16:28:00,Card,Online,803.4,GBP,L020,ZA,Individual,Purchase,3,US,0,Verified
T0004902,C00289,B007,2025-08-20 17:12:00,Card,Mobile,249.88,GBP,L003,DE,Individual,Salary,1,ZA,0,Verified
T0005043,C00074,B006,2025-08-20 18:12:00,Card,Online,592.31,GBP,L013,NG,Own Account,Payment,5,AE,0,Verified
T0002367,C00003,B010,2025-08-20 19:48:00,Transfer,Online,253.02,GBP,L005,IT,Own Account,Purchase,1,GB,0,Verified
T0003594,C00192,B005,2025-08-20 20:05:00,Transfer,Online,903.83,GBP,L001,GB,Own Account,Cash,1,NG,0,Verified
T0004449,C00192,B011,2025-08-20 20:24:00,International Transfer,Mobile,418.73,GBP,L007,IE,Business,Invoice,1,NG,0,Verified
T0000781,C00161,B002,2025-08-20 21:17:00,Card,Online,1333.62,GBP,L007,IE,Own Account,Salary,1,NL,0,Verified
T0001098,C00261,B006,2025-08-20 21:49:00,International Transfer,Mobile,1146.67,GBP,L011,AE,Individual,Cash,4,ZA,0,Verified
T0002193,C00202,B009,2025-08-20 22:59:00,Transfer,Mobile,3505.26,GBP,L006,NL,Own Account,Transfer,1,NL,0,Verified
T0000274,C00133,B009,2025-08-20 23:30:00,Card,Online,73.97,GBP,L003,DE,Own Account,Cash,1,NG,0,Verified
T0004630,C00233,B002,2025-08-21 01:37:00,Transfer,Branch,390.47,GBP,L005,IT,Individual,Invoice,1,ES,0,Verified
T0003818,C00106,B011,2025-08-21 03:58:00,Card,Mobile,313.22,GBP,L003,DE,Individual,Invoice,1,BR,0,Verified
T0002735,C00140,B002,2025-08-21 04:00:00,Transfer,Online,1379.55,GBP,L006,NL,Own Account,Payment,1,PL,0,Verified
T0002804,C00236,B012,2025-08-21 04:34:00,International Transfer,Branch,1542.34,GBP,L014,BR,Individual,Cash,3,HK,0,Verified
T0005588,C00259,B007,2025-08-21 07:10:00,Transfer,ATM,4608.82,GBP,L018,PL,Individual,Transfer,2,SG,0,Verified
T0003372,C00109,B001,2025-08-21 09:51:00,Card,ATM,1054.37,GBP,L009,CA,Business,Cash,2,NG,0,Verified
T0001851,C00226,B003,2025-08-21 10:27:00,Transfer,ATM,360.52,GBP,L003,DE,Own Account,Transfer,1,TR,0,Verified
T0002914,C00298,B005,2025-08-21 10:59:00,Transfer,ATM,280.07,GBP,L004,ES,Individual,Purchase,1,ES,0,Verified
T0003533,C00039,B011,2025-08-21 11:09:00,Cash Deposit,Mobile,151.43,GBP,L006,NL,Own Account,Payment,1,BR,0,Verified
T0003506,C00122,B008,2025-08-21 11:13:00,Card,Online,130.98,GBP,L002,FR,Own Account,Payment,1,NL,0,Review Required
T0005348,C00240,B005,2025-08-21 14:09:00,International Transfer,Online,590.59,GBP,L008,US,Own Account,Payment,2,SG,0,Verified
T0004002,C00054,B011,2025-08-21 14:26:00,Card,Online,403.48,GBP,L014,BR,Individual,Payment,3,BR,0,Verified
T0001428,C00056,B005,2025-08-21 14:33:00,Card,Online,1571.83,GBP,L003,DE,Own Account,Salary,1,IT,0,Verified
T0004497,C00166,B002,2025-08-21 16:34:00,Card,Mobile,597.02,GBP,L013,NG,Business,Cash,5,CA,0,Verified
T0001062,C00144,B007,2025-08-21 20:18:00,Transfer,Online,1007.25,GBP,L016,HK,Individual,Purchase,3,ES,0,Verified
T0000191,C00272,B006,2025-08-21 20:19:00,Transfer,Branch,9507.2,GBP,L010,AU,Individual,Invoice,2,ZA,0,Verified
T0002908,C00001,B008,2025-08-21 20:29:00,Cash Deposit,Online,953.57,GBP,L010,AU,Individual,Cash,2,IE,0,Verified
T0000260,C00118,B005,2025-08-21 22:50:00,Card,Online,5616.36,GBP,L008,US,Business,Cash,2,PL,0,Verified
T0003093,C00141,B006,2025-08-22 00:31:00,Cash Deposit,Online,8051.17,GBP,L001,GB,Own Account,Purchase,1,US,0,Verified
T0002154,C00250,B007,2025-08-22 03:13:00,Transfer,ATM,308.32,GBP,L013,NG,Individual,Salary,5,ES,0,Review Required
T0001902,C00254,B001,2025-08-22 03:50:00,Transfer,Online,1884.28,GBP,L008,US,Business,Payment,2,BR,0,Verified
T0001350,C00066,B007,2025-08-22 04:33:00,Cash Deposit,ATM,1130.98,GBP,L014,BR,Own Account,Payment,3,CA,0,Verified
T0000026,C00160,B006,2025-08-22 05:45:00,Card,Online,818.8,GBP,L006,NL,Own Account,Purchase,1,US,0,Verified
T0004605,C00125,B011,2025-08-22 06:02:00,International Transfer,Branch,2005.64,GBP,L007,IE,Own Account,Invoice,1,US,0,Verified
T0004240,C00284,B001,2025-08-22 07:04:00,Card,Mobile,376.13,GBP,L013,NG,Individual,Payment,5,NG,0,Verified
T0004494,C00202,B008,2025-08-22 09:56:00,Transfer,Online,2051.71,GBP,L016,HK,Own Account,Cash,3,NL,0,Verified
T0005491,C00105,B002,2025-08-22 10:09:00,Cash Deposit,ATM,758.04,GBP,L013,NG,Business,Cash,5,US,0,Verified
T0003924,C00231,B007,2025-08-22 10:26:00,Card,Branch,226.61,GBP,L003,DE,Business,Transfer,1,IT,0,Verified
T0001194,C00071,B012,2025-08-22 10:50:00,Cash Deposit,Mobile,1016.81,GBP,L012,TR,Business,Cash,4,US,1,Verified
T0004132,C00071,B002,2025-08-22 12:24:00,Card,Online,524.35,GBP,L015,SG,Individual,Invoice,2,US,1,Verified
T0003892,C00043,B002,2025-08-22 15:50:00,Card,Online,330.65,GBP,L003,DE,Own Account,Cash,1,US,0,Verified
T0003513,C00015,B005,2025-08-22 17:18:00,Transfer,Online,3870.43,GBP,L009,CA,Individual,Transfer,2,IN,0,Verified
T0000548,C00299,B005,2025-08-22 17:18:00,Card,ATM,459.16,GBP,L001,GB,Business,Purchase,1,AE,0,Verified
T0005853,C00237,B007,2025-08-22 17:40:00,Card,ATM,309.42,GBP,L015,SG,Own Account,Payment,2,SG,0,Verified
T0002389,C00086,B009,2025-08-22 18:38:00,Transfer,Branch,189.81,GBP,L007,IE,Business,Salary,1,BR,0,Verified
T0004912,C00257,B012,2025-08-22 19:19:00,Cash Deposit,ATM,1485.82,GBP,L010,AU,Individual,Invoice,2,IT,0,Verified
T0001586,C00166,B004,2025-08-22 19:58:00,Transfer,Online,349.73,GBP,L020,ZA,Own Account,Cash,3,CA,0,Verified
T0003707,C00090,B002,2025-08-22 20:43:00,Card,ATM,265.35,GBP,L014,BR,Individual,Transfer,3,SG,0,Verified
T0005777,C00137,B012,2025-08-22 21:57:00,Card,ATM,1249.41,GBP,L019,IN,Individual,Cash,3,US,0,Verified
T0003657,C00023,B012,2025-08-22 22:20:00,Transfer,Online,846.72,GBP,L010,AU,Business,Payment,2,PL,0,Verified
T0005136,C00272,B003,2025-08-22 22:46:00,Transfer,Branch,2048.6,GBP,L005,IT,Business,Salary,1,ZA,0,Verified
T0001405,C00110,B004,2025-08-22 23:26:00,Cash Deposit,Mobile,2195.63,GBP,L015,SG,Own Account,Payment,2,PL,0,Verified
T0000308,C00059,B004,2025-08-23 04:04:00,Transfer,Mobile,552.86,GBP,L008,US,Individual,Purchase,2,TR,0,Verified
T0002457,C00243,B009,2025-08-23 04:29:00,Transfer,Branch,1227.16,GBP,L004,ES,Own Account,Invoice,1,CH,0,Verified
T0001786,C00160,B005,2025-08-23 05:53:00,International Transfer,Online,1509.52,GBP,L015,SG,Business,Payment,2,US,0,Verified
T0004591,C00181,B005,2025-08-23 05:56:00,Transfer,ATM,1436.38,GBP,L002,FR,Individual,Cash,1,ZA,0,Verified
T0001558,C00221,B008,2025-08-23 08:02:00,Card,Mobile,452.37,GBP,L016,HK,Individual,Cash,3,FR,0,Verified
T0000523,C00266,B008,2025-08-23 11:41:00,Card,ATM,306.44,GBP,L011,AE,Business,Purchase,4,IT,0,Verified
T0001804,C00292,B004,2025-08-23 13:08:00,International Transfer,ATM,1058.21,GBP,L015,SG,Individual,Purchase,2,ZA,0,Verified
T0005867,C00043,B001,2025-08-23 14:09:00,Transfer,Branch,1438.13,GBP,L004,ES,Business,Payment,1,US,0,Verified
T0004058,C00056,B002,2025-08-23 14:20:00,Card,ATM,1044.11,GBP,L012,TR,Own Account,Transfer,4,IT,0,Verified
T0000212,C00110,B006,2025-08-23 16:39:00,Card,Online,111.49,GBP,L013,NG,Business,Purchase,5,PL,0,Verified
T0001629,C00114,B012,2025-08-23 19:04:00,Card,Online,1078.64,GBP,L007,IE,Individual,Invoice,1,GB,0,Verified
T0003942,C00082,B008,2025-08-23 20:30:00,International Transfer,Online,1311.25,GBP,L003,DE,Individual,Invoice,1,CH,0,Verified
T0001604,C00124,B012,2025-08-23 22:41:00,Card,ATM,104.54,GBP,L008,US,Business,Transfer,2,NG,0,Verified
T0001824,C00033,B008,2025-08-23 23:11:00,Transfer,ATM,22075.34,GBP,L019,IN,Own Account,Payment,3,TR,0,Verified
T0004077,C00298,B001,2025-08-24 02:19:00,Card,Branch,1550.72,GBP,L004,ES,Business,Cash,1,ES,0,Verified
T0003797,C00113,B011,2025-08-24 03:34:00,Transfer,Mobile,3259.64,GBP,L002,FR,Own Account,Cash,1,PL,0,Verified
T0001391,C00167,B010,2025-08-24 07:07:00,International Transfer,ATM,1087.48,GBP,L012,TR,Individual,Payment,4,SG,0,Verified
T0000057,C00210,B003,2025-08-24 08:36:00,Transfer,Mobile,1308.93,GBP,L013,NG,Business,Transfer,5,FR,1,Verified
T0005668,C00279,B011,2025-08-24 09:10:00,Cash Withdrawal,Mobile,151.16,GBP,L006,NL,Business,Invoice,1,IN,0,Verified
T0005823,C00214,B001,2025-08-24 11:05:00,Card,ATM,646.65,GBP,L020,ZA,Individual,Invoice,3,AU,0,Verified
T0004546,C00238,B003,2025-08-24 11:43:00,Cash Deposit,Branch,664.36,GBP,L011,AE,Individual,Salary,4,CH,0,Review Required
T0004009,C00280,B011,2025-08-24 12:03:00,Transfer,ATM,177.74,GBP,L013,NG,Business,Transfer,5,AE,0,Verified
T0005582,C00090,B008,2025-08-24 12:08:00,Transfer,Branch,447.72,GBP,L003,DE,Individual,Transfer,1,SG,0,Verified
T0005167,C00088,B001,2025-08-24 13:00:00,Cash Deposit,Online,1601.0,GBP,L004,ES,Business,Purchase,1,AU,0,Verified
T0000933,C00218,B012,2025-08-24 13:34:00,Transfer,Online,2082.1,GBP,L016,HK,Business,Transfer,3,TR,0,Verified
T0004533,C00225,B011,2025-08-24 13:46:00,Transfer,ATM,1478.09,GBP,L020,ZA,Business,Transfer,3,IE,0,Verified
T0004548,C00035,B001,2025-08-24 13:59:00,Card,ATM,574.39,GBP,L005,IT,Business,Payment,1,IN,0,Verified
T0000654,C00044,B011,2025-08-24 14:12:00,Card,ATM,6412.2,GBP,L020,ZA,Own Account,Payment,3,PL,0,Review Required
T0001678,C00114,B007,2025-08-24 20:12:00,Card,Online,2622.53,GBP,L020,ZA,Own Account,Payment,3,GB,0,Verified
T0001189,C00037,B008,2025-08-24 20:13:00,Transfer,ATM,737.54,GBP,L003,DE,Own Account,Salary,1,HK,0,Verified
T0000101,C00180,B011,2025-08-24 21:30:00,Transfer,Online,1617.84,GBP,L016,HK,Business,Cash,3,HK,0,Verified
T0004293,C00104,B010,2025-08-24 21:47:00,Card,Online,495.25,GBP,L008,US,Own Account,Salary,2,AE,0,Verified
T0004621,C00138,B012,2025-08-24 21:50:00,Cash Deposit,ATM,3051.67,GBP,L020,ZA,Business,Cash,3,DE,0,Verified
T0001491,C00194,B012,2025-08-24 21:52:00,Transfer,Mobile,363.31,GBP,L020,ZA,Business,Payment,3,DE,0,Verified
T0004976,C00038,B002,2025-08-24 23:23:00,Transfer,Mobile,6077.13,GBP,L016,HK,Business,Purchase,3,US,0,Verified
T0001154,C00263,B010,2025-08-25 01:05:00,Cash Deposit,Branch,7642.57,GBP,L004,ES,Own Account,Invoice,1,CH,0,Verified
T0003514,C00109,B010,2025-08-25 01:22:00,Card,Mobile,1203.28,GBP,L014,BR,Individual,Salary,3,NG,0,Verified
T0000870,C00035,B003,2025-08-25 01:32:00,Card,Branch,3779.57,GBP,L018,PL,Own Account,Transfer,2,IN,0,Verified
T0005275,C00242,B008,2025-08-25 03:28:00,Transfer,Online,258.61,GBP,L018,PL,Business,Purchase,2,AE,0,Verified
T0005613,C00144,B006,2025-08-25 04:29:00,Card,Branch,1612.28,GBP,L017,CH,Business,Invoice,2,ES,0,Verified
T0004464,C00180,B010,2025-08-25 08:49:00,Card,Online,7519.29,GBP,L018,PL,Business,Cash,2,HK,0,Verified
T0001224,C00134,B008,2025-08-25 10:02:00,Cash Deposit,Mobile,2316.0,GBP,L011,AE,Own Account,Cash,4,IE,0,Verified
T0005545,C00127,B011,2025-08-25 12:25:00,Cash Deposit,Mobile,634.09,GBP,L009,CA,Individual,Transfer,2,TR,0,Verified
T0000190,C00241,B010,2025-08-25 14:05:00,Card,ATM,561.29,GBP,L015,SG,Own Account,Salary,2,DE,0,Verified
T0002659,C00113,B004,2025-08-25 15:10:00,Card,Branch,408.16,GBP,L015,SG,Individual,Cash,2,PL,0,Verified
T0002855,C00035,B002,2025-08-25 15:12:00,Card,Mobile,337.71,GBP,L013,NG,Individual,Salary,5,IN,0,Verified
T0001024,C00013,B006,2025-08-25 16:58:00,Card,Online,1710.19,GBP,L012,TR,Individual,Purchase,4,PL,0,Verified
T0004056,C00107,B004,2025-08-25 17:00:00,International Transfer,Online,1133.64,GBP,L005,IT,Business,Payment,1,BR,0,Verified
T0001904,C00042,B005,2025-08-25 19:14:00,Cash Withdrawal,Mobile,1290.93,GBP,L009,CA,Business,Cash,2,PL,0,Verified
T0001889,C00204,B008,2025-08-25 20:18:00,Card,ATM,922.51,GBP,L002,FR,Business,Salary,1,NG,0,Verified
T0002550,C00192,B006,2025-08-25 22:00:00,Cash Withdrawal,ATM,3002.06,GBP,L003,DE,Business,Invoice,1,NG,0,Verified
T0002142,C00257,B012,2025-08-25 23:45:00,Transfer,Mobile,777.35,GBP,L018,PL,Individual,Invoice,2,IT,0,Verified
T0003511,C00073,B007,2025-08-26 00:29:00,Card,Online,548.04,GBP,L010,AU,Business,Transfer,2,NL,0,Verified
T0000818,C00042,B005,2025-08-26 01:28:00,Transfer,Mobile,2103.89,GBP,L014,BR,Own Account,Cash,3,PL,0,Verified
T0003382,C00015,B003,2025-08-26 05:09:00,International Transfer,Online,569.66,GBP,L003,DE,Own Account,Invoice,1,IN,0,Verified
T0001343,C00275,B002,2025-08-26 07:26:00,International Transfer,Online,159.09,GBP,L019,IN,Individual,Salary,3,NL,0,Verified
T0005455,C00184,B003,2025-08-26 10:32:00,Card,Mobile,150.73,GBP,L005,IT,Business,Cash,1,HK,0,Verified
T0005215,C00082,B002,2025-08-26 11:49:00,Transfer,Mobile,184.51,GBP,L013,NG,Own Account,Purchase,5,CH,0,Verified
T0004119,C00011,B010,2025-08-26 11:56:00,Transfer,Online,1738.71,GBP,L014,BR,Business,Cash,3,IE,0,Verified
T0000360,C00241,B012,2025-08-26 12:57:00,Card,ATM,459.38,GBP,L006,NL,Individual,Transfer,1,DE,0,Verified
T0004893,C00294,B001,2025-08-26 14:08:00,Card,Branch,1521.29,GBP,L009,CA,Business,Cash,2,DE,0,Verified
T0004575,C00269,B008,2025-08-26 14:48:00,International Transfer,Mobile,1025.39,GBP,L004,ES,Business,Purchase,1,FR,1,Verified
T0002940,C00094,B006,2025-08-26 15:26:00,Card,ATM,901.52,GBP,L008,US,Individual,Invoice,2,ZA,0,Verified
T0004704,C00124,B008,2025-08-26 16:07:00,Cash Withdrawal,Mobile,1098.84,GBP,L012,TR,Own Account,Invoice,4,NG,0,Verified
T0003111,C00167,B008,2025-08-26 17:36:00,International Transfer,Online,2593.24,GBP,L001,GB,Individual,Cash,1,SG,0,Verified
T0004284,C00108,B005,2025-08-26 17:38:00,International Transfer,ATM,1149.29,GBP,L009,CA,Own Account,Purchase,2,IN,0,Verified
T0003747,C00157,B007,2025-08-26 17:47:00,Transfer,ATM,1209.97,GBP,L014,BR,Business,Salary,3,HK,0,Verified
T0004859,C00066,B004,2025-08-26 18:04:00,Card,ATM,629.9,GBP,L012,TR,Individual,Cash,4,CA,0,Verified
T0003512,C00237,B008,2025-08-26 19:27:00,Transfer,ATM,417.38,GBP,L017,CH,Own Account,Transfer,2,SG,0,Verified
T0002983,C00093,B003,2025-08-26 21:10:00,Transfer,Branch,2052.07,GBP,L001,GB,Individual,Cash,1,IE,0,Review Required
T0003782,C00139,B010,2025-08-26 22:18:00,International Transfer,Online,167.81,GBP,L013,NG,Own Account,Cash,5,IN,0,Verified
T0001080,C00146,B006,2025-08-27 01:20:00,Transfer,ATM,1877.34,GBP,L019,IN,Own Account,Invoice,3,FR,0,Verified
T0001011,C00023,B008,2025-08-27 05:02:00,International Transfer,ATM,384.45,GBP,L005,IT,Own Account,Salary,1,PL,0,Verified
T0003937,C00160,B005,2025-08-27 05:25:00,Transfer,Mobile,485.91,GBP,L004,ES,Own Account,Invoice,1,US,0,Verified
T0004616,C00126,B001,2025-08-27 08:46:00,International Transfer,Mobile,720.61,GBP,L014,BR,Individual,Payment,3,IN,0,Verified
T0005601,C00159,B010,2025-08-27 09:15:00,Card,Online,705.62,GBP,L010,AU,Own Account,Cash,2,IN,0,Verified
T0000868,C00266,B006,2025-08-27 10:50:00,Card,Branch,213.67,GBP,L005,IT,Own Account,Salary,1,IT,0,Verified
T0003341,C00290,B010,2025-08-27 13:08:00,Cash Withdrawal,Mobile,2233.28,GBP,L016,HK,Individual,Purchase,3,AE,0,Verified
T0000435,C00178,B001,2025-08-27 14:40:00,Transfer,ATM,7882.79,GBP,L003,DE,Individual,Cash,1,ES,0,Verified
T0001726,C00099,B011,2025-08-27 14:47:00,Transfer,Branch,2238.58,GBP,L005,IT,Own Account,Invoice,1,SG,0,Verified
T0001351,C00050,B012,2025-08-27 15:22:00,Transfer,ATM,1351.08,GBP,L001,GB,Business,Purchase,1,AE,0,Verified
T0004161,C00213,B012,2025-08-27 16:41:00,Card,ATM,478.86,GBP,L017,CH,Individual,Invoice,2,CA,0,Review Required
T0003884,C00067,B003,2025-08-27 18:29:00,Cash Withdrawal,Online,320.59,GBP,L020,ZA,Own Account,Purchase,3,CA,0,Verified
T0004086,C00235,B009,2025-08-27 18:46:00,Card,Mobile,168.48,GBP,L007,IE,Individual,Transfer,1,IT,0,Verified
T0000584,C00246,B009,2025-08-27 19:13:00,Cash Deposit,Branch,414.24,GBP,L015,SG,Own Account,Purchase,2,ES,0,Verified
T0005892,C00253,B004,2025-08-27 19:14:00,Transfer,ATM,232.73,GBP,L002,FR,Individual,Cash,1,PL,0,Verified
T0004813,C00055,B008,2025-08-27 20:10:00,International Transfer,Mobile,1053.22,GBP,L005,IT,Own Account,Salary,1,CA,0,Verified
T0002448,C00065,B011,2025-08-27 20:20:00,Card,Mobile,3400.8,GBP,L014,BR,Individual,Purchase,3,CA,0,Verified
T0005701,C00261,B012,2025-08-28 00:18:00,Card,ATM,1064.95,GBP,L015,SG,Own Account,Salary,2,ZA,0,Verified
T0003539,C00072,B011,2025-08-28 02:19:00,Transfer,ATM,2643.02,GBP,L016,HK,Own Account,Salary,3,BR,0,Verified
T0005518,C00043,B009,2025-08-28 02:41:00,Card,Online,539.53,GBP,L010,AU,Own Account,Transfer,2,US,0,Verified
T0001432,C00031,B009,2025-08-28 02:53:00,Transfer,ATM,3594.18,GBP,L017,CH,Own Account,Invoice,2,NL,0,Review Required
T0004786,C00065,B007,2025-08-28 04:43:00,Transfer,Branch,87.16,GBP,L013,NG,Own Account,Invoice,5,CA,0,Verified
T0000943,C00102,B003,2025-08-28 07:52:00,Card,Mobile,981.27,GBP,L014,BR,Business,Payment,3,US,0,Verified
T0000676,C00048,B007,2025-08-28 09:52:00,International Transfer,Mobile,423.65,GBP,L001,GB,Business,Salary,1,PL,0,Verified
T0002674,C00036,B011,2025-08-28 14:00:00,Card,Branch,1373.0,GBP,L011,AE,Business,Cash,4,FR,0,Verified
T0003352,C00222,B002,2025-08-28 15:35:00,Card,ATM,874.12,GBP,L005,IT,Own Account,Invoice,1,US,0,Verified
T0004784,C00083,B003,2025-08-28 17:45:00,Card,Branch,1400.2,GBP,L018,PL,Own Account,Cash,2,BR,0,Verified
T0000691,C00224,B001,2025-08-28 19:37:00,Card,Branch,557.75,GBP,L002,FR,Own Account,Payment,1,HK,0,Verified
T0003012,C00226,B011,2025-08-28 19:48:00,Cash Deposit,Branch,1275.94,GBP,L015,SG,Own Account,Purchase,2,TR,0,Verified
T0004601,C00269,B011,2025-08-28 19:50:00,Cash Withdrawal,ATM,3055.85,GBP,L009,CA,Own Account,Transfer,2,FR,1,Verified
T0001772,C00011,B005,2025-08-28 21:24:00,Card,Online,1931.52,GBP,L015,SG,Individual,Transfer,2,IE,0,Verified
T0001332,C00179,B006,2025-08-28 21:47:00,Card,Branch,656.82,GBP,L016,HK,Own Account,Cash,3,AU,0,Verified
T0002255,C00153,B010,2025-08-28 21:52:00,Card,ATM,1874.33,GBP,L010,AU,Own Account,Purchase,2,SG,0,Verified
T0003535,C00118,B010,2025-08-29 06:17:00,Card,Branch,824.46,GBP,L002,FR,Own Account,Purchase,1,PL,0,Verified
T0002557,C00104,B004,2025-08-29 06:30:00,Card,Online,2602.37,GBP,L005,IT,Own Account,Transfer,1,AE,0,Verified
