customer_id,annual_income,monthly_debt_payment,loan_amount,loan_term_months,existing_loans_count,account_open_date
106284,18386.02,607.32,16470.14,84,1.0,10-04-2020
114461,13743.32,513.32,11289.51,24,0.0,19-04-2024
119091,21686.15,1785.44,17933.1,24,2.0,25-09-2020
118693,23527.73,141.71,7195.16,120,1.0,18-05-2025
115272,25276.19,558.15,3640.06,60,2.0,25-05-2023
105494,29815.91,705.43,3069.18,12,1.0,01/06/2025
114753,27151.08,1317.68,16456.73,12,1.0,03/13/2020
108648,21150.81,467.53,11823.84,24,1.0,12/11/2022
110471,24920.21,439.05,20234.99,24,3.0,2018-04-23
108281,49171.87,434.91,10988.45,12,3.0,17/05/2022
104335,15798.12,452.28,8433.46,48,1.0,2026-07-26
110813,26958.2,635.45,30980.39,300,2.0,06/04/2022
114337,45006.08,399.14,10422.91,36,1.0,12-09-2021
117388,47622.95,978.32,5360.92,120,0.0,2020-08-26
119801,16093.28,860.35,7763.29,120,1.0,2018-01-18
105114,15662.84,482.29,5629.7,120,0.0,2021-02-24
107174,15978.26,704.42,28025.34,300,1.0,2018-10-03
108587,38287.67,1121.58,18040.54,180,2.0,21/06/2023
116658,20204.46,883.35,10423.28,60,1.0,12/12/2024
105212,34839.57,150.79,8316.24,48,2.0,01/03/2019
103641,32584.61,2.04,11266.65,36,0.0,23-02-2025
109952,19187.68,389.43,11281.06,84,0.0,02/09/2019
109034,70274.92,758.05,3518.85,180,1.0,02/01/2025
119566,,322.46,38518.09,84,1.0,03-05-2023
100021,27371.78,252.21,23678.22,180,1.0,05-03-2019
103718,34279.88,995.1,15895.83,300,1.0,2023-01-08
102902,13074.36,1085.57,6906.85,300,1.0,13-06-2023
117046,25497.16,535.6,10510.69,240,3.0,23-06-2020
112465,26836.15,,,180,,05/21/2020
105534,47474.45,1178.83,3427.74,240,0.0,06/14/2023
116508,24216.69,488.31,16357.11,120,2.0,2022-06-27
111042,26664.54,1340.89,18875.26,240,1.0,25-01-2025
100779,31527.88,,,240,,24/11/2019
113294,22951.59,838.01,5696.94,60,2.0,09/13/2023
107420,14777.47,975.17,13336.8,120,0.0,2022-08-08
115835,18871.47,284.08,16745.08,48,1.0,05/31/2023
114654,638107.6,711.7,16990.36,36,1.0,2020-04-10
106528,33735.57,0.0,6591.03,48,0.0,01/04/2024
103431,17157.55,0.0,5071.17,60,1.0,29-09-2024
120244,50088.18,852.26,12798.36,36,1.0,2024-06-11
111981,27557.67,673.2,3325.75,36,1.0,05/13/2021
119833,38515.6,425.86,6524.1,120,1.0,15/10/2019
119016,45286.88,984.36,9508.64,180,1.0,05/11/2026
115716,,412.48,6551.89,300,3.0,2023-11-25
104259,26292.56,840.48,4645.94,84,0.0,2020-09-25
104725,71110.96,965.57,16775.03,120,2.0,2025-01-21
101469,18476.56,893.17,28677.56,240,1.0,27/01/2020
117106,34980.68,1873.06,16129.77,60,0.0,11-03-2025
114977,25109.48,534.44,7766.85,180,0.0,20/06/2018
119371,59005.96,809.62,9647.54,120,1.0,12-01-2026
112490,20718.47,975.99,6352.71,36,0.0,13/02/2026
116196,36007.87,240.74,24443.29,240,2.0,29/07/2023
117129,30682.82,343.1,8476.56,36,0.0,30-04-2021
108424,26092.92,652.7,9109.45,24,3.0,08/08/2026
100368,21464.43,158.14,11578.58,60,2.0,2019-09-24
119114,48398.03,872.85,15559.37,24,0.0,2021-01-14
111785,35457.67,702.89,11500.33,60,1.0,2021-06-24
109607,19898.81,762.06,3590.7,300,1.0,13-05-2023
116257,20339.42,592.13,5126.45,180,2.0,27/02/2020
109491,33237.8,502.1,4151.79,84,1.0,01/15/2026
100064,43782.18,763.63,3195.86,300,0.0,10/10/2025
111384,37600.31,376.82,6077.21,300,0.0,2023-01-07
104210,3197945.2,841.6,9066.97,36,0.0,2018-03-03
112350,24567.03,647.37,28598.94,240,3.0,09-07-2025
117050,15117.61,1594.81,21653.77,300,1.0,23/05/2022
116451,58805.76,547.44,8207.01,120,0.0,2026-03-15
101721,49762.5,976.24,16179.55,180,0.0,12-04-2018
115663,52728.39,0.0,19715.82,300,2.0,2025-02-06
105324,46708.99,843.38,8978.62,48,2.0,29-08-2025
104060,44480.2,293.16,7824.22,180,1.0,22-01-2022
107280,15253.12,1031.8,5303.52,24,1.0,03/09/2023
110683,26892.01,362.21,13811.77,36,3.0,2026-07-03
101824,33665.38,66.3,15884.58,120,0.0,2019-02-02
110972,38677.08,826.5,15888.92,240,0.0,05/13/2018
113792,23461.68,180.92,12804.64,60,0.0,2022-05-18
102355,44992.84,1337.76,21226.55,12,1.0,04/26/2026
118535,17751.11,634.19,9232.3,24,2.0,11/28/2023
103758,31308.9,744.2,5397.78,240,0.0,16/01/2025
103232,38848.07,890.06,6917.22,48,1.0,19-08-2022
118283,39074.72,586.19,6344.36,120,1.0,05/25/2018
101918,-24060.0,563.83,12963.2,84,2.0,01/19/2024
115498,17006.35,964.31,5615.31,36,1.0,03/09/2025
117183,21756.52,899.54,4702.47,240,1.0,2019-09-06
101569,21305.45,443.69,11902.3,60,0.0,28-07-2024
101831,21775.46,640.7,5687.0,24,2.0,11/04/2019
108539,46209.11,939.32,22077.68,120,0.0,11/10/2023
101242,27963.15,679.03,5307.79,36,1.0,09/06/2024
109351,30427.8,630.77,22930.12,240,0.0,04/22/2021
116800,27681.38,662.79,5325.67,180,1.0,27-03-2021
104656,,188.2,16383.83,84,0.0,05/28/2018
113069,10688.44,1233.29,13684.54,48,0.0,2019-07-27
108998,15645.88,257.49,11540.48,84,3.0,07/19/2024
114340,22713.72,1077.57,11620.52,240,3.0,2024-04-03
116153,21722.14,56.13,21203.94,48,0.0,15-12-2023
111914,48334.24,1340.13,5092.72,24,0.0,20-02-2026
116326,16118.5,1282.84,13839.5,12,1.0,2020-12-11
101325,22839.43,634.59,9011.74,60,0.0,01/12/2023
108343,,725.69,9178.55,12,0.0,03/06/2022
119012,34197.58,260.96,9533.1,36,1.0,11/14/2024
116360,19774.58,503.01,23473.39,240,1.0,2019-09-25
108893,19035.92,0.0,17558.92,120,0.0,22/08/2026
104859,21989.1,859.97,11146.27,12,2.0,16-06-2026
107490,22209.16,1185.35,11919.34,24,0.0,24-09-2018
118604,-22480.54,1050.17,8119.4,84,2.0,12-01-2026
116408,-27178.69,1308.77,13443.08,48,0.0,23/07/2026
111859,34478.7,907.82,5924.7,60,0.0,2026-01-30
113709,36722.73,249.41,25936.34,60,0.0,2022-11-11
101222,1314168.0,991.12,11383.18,60,2.0,2019-05-04
101777,21139.73,669.97,9236.67,84,1.0,01/11/2018
119226,18887.65,95.58,11438.64,300,1.0,06/20/2021
116435,9871.94,985.78,5074.62,120,1.0,07/02/2019
115893,25423.83,0.42,6605.59,12,1.0,14-08-2026
113506,60215.22,499.19,10716.27,48,1.0,2018-06-14
111133,19301.45,789.12,19852.83,84,0.0,01/06/2020
114935,40735.56,522.6,17438.04,84,0.0,12/26/2020
114181,63496.73,136.33,4959.59,180,0.0,11/29/2023
108701,27082.91,861.6,9811.11,240,2.0,05-05-2018
119432,19315.28,1154.0,3429.23,84,1.0,2020-10-09
106400,35400.95,550.43,11247.45,12,1.0,07/24/2018
117448,34323.2,1944.11,4940.97,300,1.0,2022-02-03
115280,32008.96,1237.4,5761.4,60,1.0,12/29/2018
100748,15060.08,108.57,16921.55,12,4.0,18/03/2022
107271,21017.09,185.72,8550.2,12,1.0,26-02-2019
105246,14930.01,540.54,17772.95,240,2.0,19/07/2021
101259,20860.76,848.91,12474.14,120,1.0,2018-02-16
107173,58676.81,427.3,9199.93,240,1.0,09-11-2018
101888,27254.14,777.23,15991.71,84,1.0,09-09-2020
114129,72322.79,1295.05,8132.43,36,1.0,2021-01-04
100711,29391.09,449.65,5129.67,300,1.0,01-08-2026
119924,46819.63,1203.46,6380.94,300,2.0,28/12/2022
114273,35527.19,719.58,47632.53,240,0.0,2018-03-14
100224,30168.09,962.11,4350.55,48,1.0,11/09/2022
107937,18670.77,975.16,5685.41,48,1.0,01/07/2019
113995,38768.87,1180.3,10327.92,84,1.0,2025-07-21
104808,25231.6,275.79,8188.43,36,0.0,31/10/2020
103329,47372.84,660.21,14341.71,36,1.0,08/07/2025
103293,32483.3,0.0,8427.16,180,0.0,10/22/2020
115068,31232.82,605.5,5496.37,36,1.0,14-02-2021
111484,53578.93,352.21,8370.84,36,0.0,2020-07-12
113285,65487.32,822.91,17936.91,120,1.0,15/06/2026
111882,30922.19,1087.42,7723.99,60,0.0,14/04/2019
103845,19652.84,790.28,29986.62,12,0.0,2021-03-05
112085,41047.62,1137.16,14743.02,12,1.0,16/04/2022
105551,42391.49,879.98,6859.15,48,3.0,2023-03-14
116394,44179.19,1130.55,7237.78,60,0.0,03/07/2026
108296,59156.8,147.22,7854.0,300,0.0,03/05/2021
116660,20278.43,805.31,42721.84,180,2.0,07-03-2021
101794,37264.67,848.03,3032.86,180,0.0,2022-11-04
117460,53376.09,347.73,10078.85,84,1.0,24/10/2018
105917,29710.11,745.03,22595.89,300,0.0,06/21/2026
117393,11640.46,726.59,9130.25,12,1.0,05/30/2021
112908,16377.22,270.65,11873.36,240,1.0,2023-03-27
105024,15523.79,1312.7,2935.72,120,2.0,01/03/2020
112270,40502.87,640.9,6433.18,36,1.0,2022-02-14
101658,27172.47,481.53,7527.14,240,2.0,12/16/2021
100212,21133.86,131.2,33961.38,120,2.0,11/02/2021
117299,11666.37,1046.5,19960.21,24,1.0,20-07-2024
113475,19808.3,1702.47,5637.01,300,0.0,31/03/2020
104419,19266.41,-933.9,8788.38,300,0.0,2023-02-25
120246,29177.35,694.99,22158.18,48,0.0,28-11-2022
105193,53484.2,398.74,5346.62,120,1.0,03/04/2022
109551,-27508.43,561.58,3640.09,48,0.0,04-03-2023
108526,48271.73,1172.17,6388.58,60,1.0,27-07-2026
102166,14190.33,480.5,6042.1,48,0.0,19/02/2021
103110,62073.52,482.39,6939.21,12,1.0,12/20/2023
100792,51430.19,937.01,5640.05,48,2.0,06-08-2025
100233,-18225.26,637.17,3474.89,60,1.0,07/24/2025
115119,30939.25,564.51,33263.39,84,4.0,19/03/2025
113715,71255.14,1055.89,6064.4,24,1.0,08/06/2023
117533,39290.72,760.93,3593.5,300,3.0,06/23/2019
100209,40481.07,1005.41,12396.63,84,2.0,09/04/2021
109330,37044.91,607.3,2578.9,240,1.0,2026-02-03
114847,35530.08,534.98,12750.53,60,2.0,2022-02-18
120239,45236.1,808.03,12717.3,180,1.0,03/20/2019
104498,20634.94,0.0,12207.31,240,0.0,09/24/2019
112578,18096.79,906.01,29802.28,300,1.0,2022-12-19
109505,33513.07,932.3,30275.48,120,0.0,2023-06-13
102413,43057.99,270.73,3741.64,12,1.0,01/14/2018
106598,96164.48,923.45,23240.13,60,0.0,2021-03-21
118613,22207.66,239.48,3743.86,60,1.0,19/09/2024
116024,13877.77,523.43,9196.3,24,0.0,07/28/2025
111014,24591.87,638.97,12099.4,12,0.0,10-02-2021
100834,21675.5,67.43,20027.93,240,0.0,11/06/2024
109063,46236.72,0.0,6472.8,84,2.0,2026-02-26
108074,27525.52,167.43,8998.11,60,0.0,2023-04-14
116428,28154.07,713.41,6627.55,180,1.0,2019-10-10
109455,19634.83,782.39,15456.91,180,1.0,03/09/2024
109810,17957.52,1197.07,17545.27,36,1.0,2019-07-31
106035,73177.31,495.25,8416.56,48,0.0,2025-07-10
110606,24830.53,1341.15,10510.01,24,0.0,11/15/2021
114727,13277.18,1069.31,3483.61,24,2.0,15/11/2023
101220,28807.88,916.61,15731.33,12,2.0,06/14/2019
109957,40717.69,1107.31,29242.77,48,0.0,21-01-2018
120089,60765.56,758.33,2026.01,48,0.0,27/08/2018
106552,16253.49,86.07,12879.22,300,1.0,04/20/2024
111375,28077.47,982.85,7471.93,180,3.0,11/21/2022
101387,49220.99,522.11,13506.94,180,1.0,01/24/2020
102001,19033.71,827.55,26301.92,180,1.0,28/06/2021
105609,37657.69,603.62,9301.01,36,1.0,10-03-2024
111907,61170.83,872.77,8333.65,48,2.0,2021-01-19
104581,35319.5,531.56,17391.59,180,1.0,08/07/2025
112575,14601.65,591.25,16293.31,84,1.0,2022-07-06
109677,91948.82,937.74,17933.0,36,0.0,03/22/2022
102523,28299.92,466.47,4937.54,48,1.0,01-05-2020
118230,24883.18,843.27,12680.54,240,1.0,23-12-2022
107259,26279.08,71.14,4165.16,36,0.0,05/27/2026
117713,23145.97,667.31,6695.36,12,1.0,2023-04-17
103078,22897.64,114.64,8291.29,300,0.0,12-05-2024
107460,18836.89,354.47,6530.48,36,3.0,26-12-2022
120458,24013.14,182.94,3662.81,60,0.0,11/12/2022
116611,29067.96,904.72,10247.37,36,2.0,2022-09-12
104782,33202.06,659.24,21642.0,180,1.0,2021-08-06
114672,17573.97,513.15,10066.41,60,3.0,10/07/2025
104381,44387.49,501.26,20427.3,180,2.0,10/02/2024
117948,25460.81,514.54,10742.31,120,0.0,07/27/2025
115105,21926.04,427.03,17734.93,60,1.0,07-11-2023
114630,30676.89,263.27,6142.24,180,0.0,12/15/2024
106404,26460.4,1238.05,19865.91,180,0.0,2024-09-05
107642,16899.49,1119.44,17071.18,48,0.0,02/05/2024
108067,38741.49,527.71,11427.23,60,1.0,07/01/2025
106452,20404.0,464.36,4852.3,60,1.0,04-06-2025
103308,47981.27,1299.94,17564.01,24,0.0,10/28/2018
102165,67077.51,759.78,7157.77,240,1.0,28/04/2021
108809,17995.49,771.44,7908.54,240,0.0,19/09/2020
103803,22163.11,573.73,6239.86,48,1.0,04/22/2022
118782,27912.0,1039.84,4433.91,84,3.0,22-01-2020
118813,31038.76,906.86,13261.06,180,2.0,05/20/2018
116808,19585.66,440.46,9194.91,240,1.0,28-01-2022
110618,32651.42,869.01,18207.99,48,1.0,11/29/2020
116146,935194.0,546.52,10029.27,240,1.0,2022-04-06
116357,20375.33,494.07,13422.61,240,3.0,2022-04-28
119696,30893.04,-731.53,7033.82,120,2.0,05/06/2024
107637,37201.03,780.32,5841.46,24,1.0,27-01-2021
110122,1447298.0,831.63,21120.85,36,1.0,2021-07-09
110196,30376.83,1177.43,4078.96,24,1.0,24/09/2023
116176,28162.34,787.56,6805.08,12,3.0,19-08-2018
110619,18563.11,,,24,,01/13/2020
111239,35163.78,2.57,10392.22,60,0.0,17-10-2025
114194,28697.16,699.4,9333.16,240,0.0,10-05-2026
101386,31543.42,419.59,3709.44,240,0.0,04/02/2021
119284,22407.14,1570.25,33380.23,240,1.0,06/05/2025
116547,36874.82,756.6,2655.31,60,0.0,01-08-2022
112822,18424.7,641.83,18117.42,180,0.0,08/09/2025
116181,24402.04,611.0,7562.6,60,3.0,22-07-2023
103095,24070.86,1209.32,5391.56,240,0.0,18/08/2019
113817,13486.7,781.86,7311.26,24,2.0,12/26/2023
103285,20835.02,1086.95,18567.75,120,1.0,12/17/2022
109930,34987.77,0.0,9899.92,180,1.0,15-04-2019
109166,30220.94,708.06,3922.89,36,2.0,30/04/2024
113764,17507.62,1103.11,10905.93,48,1.0,27/04/2019
107847,52622.38,446.22,18610.09,240,1.0,24-02-2021
101313,21241.86,993.51,13370.06,120,1.0,2025-09-13
110085,29692.02,712.15,16470.08,120,2.0,2020-12-04
119718,19383.88,358.39,8399.56,84,3.0,30-03-2023
108420,37328.24,176.45,8191.88,300,1.0,26-07-2023
111095,14785.11,656.19,7266.82,24,0.0,11/28/2025
120076,12130.31,817.54,8145.68,60,3.0,2022-02-12
120413,43965.76,702.34,12624.22,24,1.0,04-01-2019
111525,38342.75,785.22,14321.48,180,3.0,04/11/2025
118120,28032.2,898.23,5365.9,120,2.0,26/09/2018
111245,20954.4,863.6,8493.29,240,2.0,2021-05-26
109631,30049.98,617.35,5047.1,180,1.0,08/23/2024
105072,21388.42,480.39,8669.36,120,1.0,03/27/2023
109373,39241.82,,,48,,14/03/2025
118219,,591.31,7902.51,300,1.0,21-12-2019
104749,15867.3,1218.8,5680.95,36,1.0,25-09-2025
115727,69627.21,748.74,5575.87,84,1.0,22/08/2022
102269,18889.33,1350.5,6510.64,36,1.0,2018-06-08
118206,29904.55,286.79,9026.52,84,0.0,08/24/2025
114553,34200.6,875.72,14631.6,24,2.0,10/27/2024
113613,34224.95,1067.32,13566.51,84,4.0,2022-12-16
117023,18544.69,1316.66,14770.12,24,0.0,17/03/2025
108598,19208.25,766.05,6812.93,36,0.0,01/20/2024
101422,46407.75,998.5,15090.05,48,1.0,2025-01-20
118913,32094.71,950.42,4321.61,300,0.0,01/09/2019
101857,16825.63,836.76,5392.37,84,0.0,16-04-2025
114142,23908.45,942.0,50479.35,48,0.0,24-09-2018
114363,14650.28,0.0,11799.71,12,3.0,06-02-2025
120300,21689.17,0.0,9804.94,180,2.0,2023-06-19
110306,14880.24,0.0,2661.97,180,2.0,09/22/2022
113719,53139.12,920.56,28194.4,24,2.0,30/01/2018
101541,,670.71,5588.24,240,0.0,12/04/2025
112614,25138.85,1003.98,22321.09,84,3.0,10/31/2018
107262,18322.95,1098.41,12516.31,84,1.0,19-02-2018
110794,36095.98,145.21,7301.72,12,2.0,31/01/2019
116427,25283.9,-258.43,21855.98,36,0.0,08/08/2025
104607,36605.26,193.55,15530.87,120,1.0,19-02-2021
117440,31244.8,743.97,29312.7,48,1.0,06/03/2024
108434,26338.81,711.65,11673.52,12,0.0,2019-03-11
107111,19575.15,100.12,17920.97,84,0.0,2020-06-15
114963,,1386.88,19983.58,36,1.0,2026-08-19
105538,33885.08,0.0,4573.9,48,1.0,2023-05-12
104466,15007.51,274.79,27139.73,36,2.0,02/06/2025
120360,42247.2,848.71,20283.64,84,3.0,07-09-2022
118368,12152.08,677.13,5156.97,180,3.0,22/08/2023
109037,25240.12,294.71,9849.86,48,1.0,03/26/2023
110203,13505.97,0.0,12899.68,240,2.0,03/04/2025
109475,20950.4,668.81,7995.29,240,0.0,26-03-2019
109284,54937.18,1294.05,5536.63,60,0.0,01/06/2026
113071,32939.72,404.05,11392.76,180,2.0,09/09/2025
115186,12975.42,611.45,13991.39,84,1.0,23-05-2025
107647,24854.23,828.73,3190.4,24,1.0,2025-09-19
106123,17560.13,0.0,3743.51,240,1.0,25-03-2021
108563,42979.98,970.91,6970.26,48,0.0,2024-04-08
103771,25469.34,1137.33,8137.96,36,0.0,20/02/2021
101109,45776.47,338.15,5313.3,120,0.0,01-10-2025
104655,14162.21,243.71,5501.4,84,0.0,23-05-2025
118682,71059.3,,,60,,2025-09-04
109230,41554.93,466.38,11849.72,300,3.0,24/08/2022
113139,39992.35,-861.29,12141.86,48,0.0,18-07-2022
108212,48412.32,727.7,5954.96,300,3.0,09/08/2020
114880,40339.72,308.18,4551.72,12,1.0,2026-07-05
108266,53809.73,1235.28,10085.2,180,3.0,28/02/2020
107095,13632.58,85.85,3980.32,84,0.0,2026-06-21
109126,50016.27,1300.79,5184.08,240,0.0,15/07/2021
112098,41470.44,414.86,9573.51,36,0.0,16-07-2023
111723,29282.65,384.22,11174.33,36,0.0,11/21/2022
111115,15250.31,424.13,11835.79,60,0.0,15/05/2019
109918,20821.49,767.17,10369.74,240,2.0,2018-01-26
117322,27003.32,1096.9,3494.48,36,1.0,05/23/2024
109096,48975.46,496.09,9924.0,24,2.0,30/05/2021
101737,17825.23,982.52,6876.6,120,0.0,10/22/2019
117359,30185.11,381.69,6866.38,12,1.0,13/01/2026
112918,36496.78,236.95,6668.8,12,1.0,08-04-2022
100561,44699.45,235.05,10614.32,36,2.0,16-10-2018
113600,38605.35,305.93,18399.14,180,0.0,2020-08-27
103345,22617.56,961.22,12843.5,12,1.0,2022-05-15
111492,18249.61,689.04,5112.46,240,2.0,2022-06-21
109354,47500.31,0.0,9151.24,240,0.0,09/04/2019
109628,21836.4,621.68,8205.79,48,1.0,20/03/2025
111911,-20545.48,622.8,9792.14,36,0.0,15-07-2020
108314,29623.91,1296.99,14599.43,12,0.0,2024-08-29
109719,46019.47,1235.34,6593.03,240,1.0,2025-08-25
116407,39535.35,789.45,16865.91,300,0.0,16-07-2018
114275,25052.25,605.76,4743.08,24,1.0,09/24/2023
119571,14745.36,186.05,6853.96,60,0.0,15-09-2023
100058,27663.9,697.72,3066.53,240,1.0,03-02-2024
115521,-16490.26,230.59,10284.8,36,1.0,2020-02-15
118467,20582.4,525.7,7561.02,240,0.0,16/05/2023
108405,22535.91,1017.13,19439.57,60,1.0,12-12-2019
110483,57751.95,957.5,3735.07,36,0.0,01/01/2021
104179,51171.13,-782.26,6483.47,24,4.0,2019-09-23
114613,8743.76,1002.57,7425.53,60,2.0,07-04-2021
116687,72575.39,964.47,17816.66,300,1.0,2018-11-10
103690,26004.81,724.82,4839.18,36,0.0,07/28/2022
101649,20677.8,730.84,15615.15,180,4.0,23-12-2021
104636,14931.84,652.16,10063.08,24,1.0,27-07-2022
102510,30286.72,302.57,11470.65,120,1.0,2019-07-19
120161,30342.92,1168.51,11272.4,240,0.0,17-07-2026
109828,52621.82,1068.62,9474.82,84,0.0,2020-06-26
100938,26941.8,260.43,14164.73,60,2.0,15-01-2024
114650,44660.69,925.43,17075.09,48,0.0,25-08-2018
100395,21633.68,957.85,3478.51,120,1.0,25-10-2019
117607,25418.88,1087.11,13979.85,12,0.0,2020-07-27
110339,18377.27,532.48,7179.82,24,2.0,01/16/2022
115456,71455.24,,,24,,20/03/2024
111759,82987.88,554.16,3321.55,48,5.0,2024-09-08
103870,25757.72,1176.9,9841.41,240,3.0,30-04-2021
110174,34314.02,727.07,8061.24,180,0.0,03/27/2026
120321,41950.53,801.77,11004.92,60,3.0,2024-10-06
102907,32218.54,877.24,7214.04,300,1.0,15/07/2025
110292,43912.38,798.19,7706.5,48,2.0,09/19/2020
116861,30501.47,903.13,12993.96,60,3.0,2018-04-28
111730,78221.35,1060.48,10211.76,240,1.0,21/05/2018
105993,57037.74,663.69,16405.16,84,2.0,2024-07-16
116247,13780.93,867.01,24859.61,180,1.0,02/04/2024
119822,19248.81,575.65,9983.78,120,0.0,01/11/2023
104415,42753.3,0.0,3492.4,60,0.0,05-04-2018
118261,32197.21,753.2,14905.35,48,1.0,01-12-2025
117818,33840.68,,,120,,22-12-2023
117133,24996.27,236.75,18117.2,60,2.0,06/16/2024
110009,45089.87,1237.22,12871.6,60,4.0,2026-01-21
111300,18599.35,1180.09,5884.06,12,1.0,2026-03-19
117408,20331.24,661.04,10594.97,48,1.0,2022-02-09
103949,26139.2,923.58,6990.81,300,1.0,01/07/2024
114040,22065.68,0.0,9865.81,48,0.0,23-01-2023
102072,49036.48,740.38,6310.49,12,2.0,29/11/2025
112122,25333.62,0.0,19683.12,240,0.0,2023-08-28
105822,47197.74,-959.24,6954.32,180,1.0,2019-02-20
119664,36681.73,962.85,6433.11,120,1.0,08-08-2026
114587,23844.53,406.24,12274.37,180,0.0,03-04-2019
103513,48340.18,528.92,3693.18,24,0.0,19-05-2022
111007,54438.21,490.55,21898.46,84,1.0,2021-01-15
117291,23912.29,593.68,17464.86,36,3.0,06-05-2022
114674,26666.34,92.8,7956.46,12,0.0,03/08/2019
114104,42624.98,993.13,13460.39,120,2.0,08/24/2022
107964,19155.91,1713.89,9726.14,180,1.0,11/08/2026
105086,31012.43,934.05,13499.11,300,3.0,2021-02-14
107482,14025.67,1141.9,20871.38,24,0.0,10/31/2018
118471,18692.54,198.35,10773.88,300,1.0,01-03-2022
114959,26138.12,575.6,11300.14,180,0.0,08/19/2024
100766,35577.49,691.78,11927.43,24,2.0,30-09-2019
114754,30565.69,1634.68,13237.46,180,1.0,06-05-2025
103782,30870.8,186.72,5518.45,300,3.0,26-02-2026
117691,11247.43,470.15,6698.97,48,1.0,2019-06-24
109336,1045914.0,1115.69,3710.9,48,3.0,05/30/2018
119670,15757.39,948.6,4266.94,120,0.0,2026-08-06
110702,49503.38,725.26,20147.71,120,0.0,2025-10-22
113826,52654.15,35.32,9055.43,180,1.0,04/11/2019
110465,73671.62,497.46,7490.09,24,1.0,2018-11-06
102860,17032.45,757.36,10456.18,60,0.0,13/12/2020
101221,35152.28,705.52,9676.93,24,1.0,08/30/2020
115680,36435.14,1071.3,12793.25,120,1.0,12/27/2023
104864,991485.6,830.0,14221.12,120,0.0,08-04-2022
114994,20185.53,283.5,3928.47,120,2.0,03/03/2026
113759,-26787.74,710.98,10321.13,120,1.0,30/06/2019
114410,34635.14,973.7,3197.45,120,0.0,15-03-2026
113160,14845.52,532.04,4805.83,24,0.0,26-01-2024
113238,16606.25,190.53,10165.4,120,1.0,24/05/2026
104924,23018.41,-343.38,22270.29,60,1.0,08/25/2026
104532,29239.66,527.37,8591.23,48,3.0,14/11/2022
117681,29109.6,524.39,10381.07,48,1.0,18/02/2023
101672,26751.29,0.0,6108.96,60,1.0,04/08/2023
116604,60193.18,0.0,7762.96,24,2.0,2026-02-11
113292,38574.38,657.52,9170.65,24,0.0,2021-01-31
115731,25795.03,242.49,9164.41,48,1.0,2020-11-20
104055,71088.72,501.98,3690.54,48,0.0,06/06/2021
106952,46705.3,368.22,9061.54,48,1.0,05-04-2024
110000,27149.53,1262.29,3944.91,48,0.0,26-07-2022
118367,52878.36,1098.99,3584.16,300,2.0,22/12/2022
110467,39732.7,895.74,6115.61,180,2.0,2018-11-04
115847,37962.35,1180.39,10456.61,36,2.0,11/02/2020
111953,30212.0,333.88,18334.9,300,1.0,2024-01-22
120204,41775.8,0.0,18909.03,12,1.0,05/14/2025
112016,20331.01,1128.4,6114.13,120,1.0,2022-06-27
116931,58028.12,1447.29,4220.09,24,1.0,08/09/2021
110237,40464.9,804.08,10593.37,36,0.0,08/14/2020
116798,20595.44,427.73,20814.89,240,1.0,06-01-2020
113510,34375.07,672.44,26822.55,48,3.0,06/03/2021
119468,30796.48,879.37,5437.84,60,1.0,2018-12-02
109487,23677.16,849.76,20187.77,180,0.0,23-01-2022
115117,27315.07,1057.31,13200.6,36,1.0,2021-12-17
119643,18456.32,857.35,7775.96,120,1.0,2022-06-11
113047,17443.52,1049.74,9695.17,36,1.0,10/28/2021
104317,27111.25,285.45,6014.38,84,2.0,2019-09-07
109980,48208.74,571.41,14764.35,120,1.0,05/03/2021
118960,28173.29,575.83,21063.8,36,1.0,04-07-2026
107385,25122.73,673.22,7457.03,36,0.0,20/02/2019
105519,16663.36,372.72,12364.45,84,2.0,21-01-2026
100858,28757.4,1074.31,10145.7,84,1.0,05-07-2024
114144,49755.43,831.31,4873.73,48,0.0,2025-03-20
104439,42775.29,372.26,7598.57,300,3.0,2018-05-13
109033,-38544.51,757.25,30003.59,24,1.0,02-05-2023
107875,23708.44,496.7,10002.69,300,1.0,2018-06-18
100595,12032.73,386.57,6216.27,84,1.0,01-01-2025
115116,5909.39,441.11,4332.96,36,0.0,10/08/2023
108804,62674.63,849.65,14030.14,180,0.0,06/14/2022
107799,34371.33,1593.35,10276.59,48,1.0,07/03/2018
109186,31080.77,0.0,8230.79,24,2.0,08/07/2018
112613,29929.11,752.82,14091.17,60,1.0,05/01/2021
