claim_id,customer_id,claim_date,claim_type,claim_amount,claim_status
503917,113670,12/12/2022,Health,1991.24,Approved
512163,106314,12/14/2025,Auto,3215.17,Approved
500305,117164,2021-12-23,Health,573.75,Pending
504056,108161,17-06-2019,Auto,1046.25,Approved
514230,117447,04/06/2020,Travel,127.2,Approved
502999,101783,2024-07-14,Health,1147.24,Under Review
512961,106142,04/06/2025,Home,1277.9,Rejected
501231,104044,06/30/2026,Auto,1456.15,Rejected
502313,104832,03/08/2023,Auto,1784.69,Rejected
511742,106686,05-06-2023,Auto,1288.76,Under Review
510241,117584,09/11/2019,Travel,247.19,Approved
512755,100138,07/23/2025,Home,1217.75,Approved
504321,119509,2024-01-28,Home,810.26,Approved
503251,116372,22/10/2019,Health,389.54,Rejected
506470,109849,06/13/2024,Home,1445.44,Approved
506713,118044,2022-06-12,Home,,Approved
507500,103663,01/09/2020,Health,316.17,Pending
512608,118572,13/12/2024,Auto,1944.61,Approved
503899,107765,2021-05-30,Home,5291.65,Approved
503567,105414,2023-08-02,Home,3132.67,Under Review
505452,112495,2026-03-23,Auto,2930.06,Rejected
508022,117802,04/25/2024,Home,2835.29,Under Review
512933,114424,09/12/2025,Travel,769.45,Rejected
511825,119692,12/02/2023,Home,10852.04,Approved
504270,118061,31/07/2022,Home,4158.48,Approved
508531,112860,26-10-2024,Home,1223.97,Under Review
504086,105272,17/09/2019,Health,550.46,Approved
506663,106057,17-07-2022,Home,1888.62,Approved
512143,108385,06/19/2024,Health,329.12,Approved
500588,119125,19-02-2021,Home,3682.75,Pending
503365,100449,09-05-2026,Auto,1522.79,Pending
502670,104738,21/05/2025,Home,1211.06,Under Review
505515,112648,07-04-2024,Travel,180.84,Under Review
501688,101237,12/02/2020,Health,261.81,Approved
512863,119496,2025-11-19,Life,6348.79,Pending
502395,113462,13-04-2020,Life,7479.01,Under Review
505506,109970,02/07/2019,Home,4283.94,Rejected
502170,107660,2019-07-21,Auto,2507.85,Rejected
514029,108519,19-08-2021,Auto,-2936.51,Approved
508134,104810,30/09/2020,Auto,1287.24,Rejected
509311,107456,20-12-2020,Life,5165.78,Approved
514338,112173,22-08-2020,Life,3526.0,Rejected
509022,106944,2022-11-05,Health,155.29,Approved
512466,109256,2019-01-06,Life,6663.69,Approved
505673,117888,30/10/2020,Home,2105.27,Approved
502774,105337,24-07-2025,Auto,1440.64,Pending
507620,108643,29-04-2026,Auto,1560.36,Rejected
506559,120151,21-09-2019,Home,571.39,Rejected
509316,103876,04/04/2025,Travel,253.96,Approved
508456,105263,18-01-2025,Travel,1046.83,Approved
509619,115980,06/11/2023,Auto,1067.63,Approved
514005,117692,14-08-2019,Home,1045.45,Pending
505798,102816,07-10-2023,Health,986.55,Pending
505982,106724,07/08/2022,Health,1286.7,Approved
505882,110543,08/14/2025,Travel,855.42,Rejected
509419,120407,09/18/2021,Auto,983.72,Rejected
509239,108113,01/16/2020,Health,703.47,Approved
502181,119575,22/09/2022,Home,1335.6,Rejected
511142,102339,2019-12-18,Home,857.74,Approved
501473,112520,07/04/2025,Home,2644.9,Rejected
506103,110034,12/18/2025,Home,4974.62,Approved
511304,117768,02/23/2019,Health,1937.8,Rejected
511887,117267,08/10/2020,Health,734.34,Pending
508902,114963,07/23/2020,Health,318.51,Approved
500421,111129,28/07/2019,Health,2678.83,Approved
502306,115238,01/09/2025,Auto,1819.73,Rejected
512767,101932,03/26/2024,Life,9021.6,Approved
500171,102812,14/06/2026,Life,12128.78,Pending
503956,112384,01/03/2020,Auto,1984.75,Under Review
505606,118050,04-06-2019,Health,969.16,Pending
514638,114486,02/24/2021,Auto,2927.42,Under Review
508462,114904,11/09/2019,Auto,2693.74,Approved
501725,114932,2024-02-11,Travel,274.35,Approved
510187,116664,24/01/2023,Home,2486.12,Pending
513988,119063,09-05-2026,Auto,2460.48,Approved
513639,100956,04/06/2024,Home,800.45,Approved
500904,112528,28/09/2024,Auto,1004.28,Approved
503494,106848,09/05/2022,Life,24890.71,Approved
508346,113999,04/18/2026,Life,6172.97,Approved
511009,103917,09/21/2020,Auto,1316.3,Rejected
507797,117855,2020-10-06,Auto,1586.9,Approved
507396,108606,2020-06-01,Travel,206.96,Rejected
512479,102176,25-05-2019,Home,2908.59,Approved
502080,116415,02/20/2020,Travel,108.3,Approved
507928,113535,2019-08-25,Life,3660.54,Under Review
511167,113870,09/11/2020,Health,440.66,Under Review
507933,104299,13/06/2019,Home,7122.91,Under Review
509830,115109,2019-04-19,Travel,257.56,Approved
513410,110756,08/04/2023,Home,925.42,Approved
507211,113563,26/02/2025,Health,694.6,Approved
504677,107506,07/04/2023,Home,1794.29,Pending
506533,108916,09/03/2025,Auto,1268.0,Rejected
505209,119420,06/06/2025,Health,809.82,Approved
502646,113334,01-01-2025,Home,807.6,Approved
511419,113594,04/23/2026,Life,12342.95,Pending
513976,108996,14/12/2021,Home,2209.26,Rejected
509853,115526,21-02-2021,Auto,1162.17,Approved
511298,114389,2026-03-21,Health,1000.8,Approved
510521,110148,2024-11-03,Auto,751.66,Pending
506365,109492,16-12-2020,Auto,2567.38,Approved
511549,110273,05/09/2022,Health,1489.04,Rejected
502155,119070,19-05-2019,Life,6792.52,Approved
514438,103141,2023-09-17,Health,1247.84,Approved
507370,118375,12/11/2025,Auto,1366.19,Approved
513302,114308,06-07-2020,Auto,1374.44,Under Review
507837,107313,01/06/2025,Auto,600.86,Rejected
503715,116339,01/05/2019,Health,,Rejected
508111,115874,21-01-2021,Home,,Approved
510911,115274,05/02/2026,Home,5565.81,Approved
512393,102292,06/27/2022,Home,2449.37,Approved
503622,109853,2022-03-17,Home,2256.16,Approved
504516,114301,20-09-2024,Auto,492.78,Under Review
507354,116490,16/08/2019,Health,1378.84,Rejected
508750,104859,08/05/2024,Auto,1283.38,Under Review
501436,108066,03-06-2022,Home,3748.47,Rejected
500507,107486,27-10-2025,Auto,871.36,Approved
505275,102802,10-10-2023,Auto,1359.37,Approved
505663,105146,02/08/2020,Travel,165.32,Pending
505402,100674,2021-11-12,Life,10440.14,Approved
505930,111236,2024-09-20,Home,6779.24,Under Review
502339,104634,04/17/2020,Health,878.43,Approved
509844,109232,21/09/2022,Auto,808.57,Approved
504386,103371,2024-03-15,Auto,1893.53,Approved
511619,106197,15-10-2024,Home,1269.72,Under Review
507680,104118,17-10-2020,Health,1595.94,Rejected
511495,101161,2020-12-24,Auto,1223.62,Approved
508693,108817,27/04/2020,Auto,2347.82,Pending
500643,110092,04/19/2020,Home,1028.25,Approved
501539,119679,10/14/2021,Health,952.79,Rejected
501211,108980,12/27/2019,Home,3159.33,Approved
513382,107446,23-09-2025,Travel,455.11,Approved
513648,116690,09-05-2022,Auto,607.98,Approved
506106,110385,05/26/2025,Travel,440.98,Pending
505615,120400,06-09-2024,Travel,203.09,Under Review
513151,113930,2019-08-03,Auto,1960.1,Rejected
501464,100467,04/02/2020,Life,4372.84,Approved
501192,116441,07/09/2020,Health,1132.65,Approved
503590,107038,13/01/2024,Home,2150.09,Approved
509671,115860,06/05/2026,Health,633.86,Approved
506360,104970,04-02-2019,Life,8741.94,Pending
508697,115272,2019-01-11,Health,1761.36,Approved
513950,102711,2022-11-21,Auto,2231.34,Approved
506719,103046,05/22/2025,Auto,2828.29,Approved
500506,107486,2021-01-15,Life,2870.87,Approved
511057,102774,05/23/2021,Health,1191.89,Approved
509226,104619,04/23/2022,Auto,914.92,Approved
510234,103203,2023-01-08,Life,7243.19,Under Review
514070,107973,2021-03-10,Travel,218.15,Approved
501773,120155,16-03-2023,Home,1261.74,Approved
500272,119399,27-05-2025,Auto,1323.98,Approved
512604,101378,2020-01-06,Health,492.37,Under Review
503618,102132,12/07/2022,Travel,587.1,Approved
502381,103508,08/03/2019,Auto,3595.08,Approved
507008,107441,2023-01-03,Health,434.91,Approved
513078,112464,2023-08-10,Health,-664.22,Rejected
504633,113534,2022-12-25,Home,1784.98,Rejected
508504,113229,21-04-2024,Auto,1329.78,Approved
500746,115333,08/03/2020,Travel,591.6,Approved
507707,102422,31-07-2023,Home,2785.18,Approved
503569,105437,24/04/2025,Life,10207.98,Approved
509743,107419,10/28/2022,Travel,740.27,Approved
508557,120492,2024-07-21,Home,1116.48,Approved
506448,100839,19/03/2026,Auto,1319.19,Approved
505599,100335,09-02-2022,Health,2032.68,Rejected
513983,102599,14-12-2025,Travel,377.42,Pending
512384,108560,15/11/2024,Home,1806.63,Pending
508572,119585,2021-06-02,Auto,3026.57,Approved
510537,119481,11-07-2025,Health,1287.4,Approved
501912,116185,12/31/2021,Home,5240.44,Under Review
509185,114032,28/12/2025,Travel,,Pending
500599,118069,19/02/2025,Home,1261.17,Pending
503892,109534,02/28/2019,Health,995.4,Approved
505540,113523,07-09-2024,Auto,2789.16,Rejected
501652,112011,04/11/2024,Home,2754.49,Approved
508106,116201,2024-09-11,Health,206.78,Approved
501893,105183,2020-04-22,Travel,414.4,Under Review
511097,103494,02/19/2023,Health,851.15,Approved
506502,103859,19-11-2025,Auto,1316.64,Approved
504362,115584,12/29/2022,Travel,692.5,Pending
514614,119830,07/26/2023,Travel,409.17,Pending
500375,115015,06/19/2022,Travel,251.44,Approved
501966,114438,04/23/2023,Health,379.37,Rejected
503957,105597,2023-01-01,Auto,781.27,Under Review
513132,113975,26/08/2025,Health,777.61,Approved
505696,109854,23-06-2025,Travel,212.9,Approved
501243,105547,09/17/2022,Auto,356.29,Rejected
512339,116433,2022-01-24,Auto,4284.25,Rejected
513640,107005,2023-10-01,Auto,1813.46,Under Review
509119,101779,08-10-2022,Auto,1358.91,Rejected
500941,118200,07/24/2019,Home,3493.61,Approved
510319,105680,2026-05-18,Auto,697.77,Approved
503346,109282,17/11/2019,Health,5014.52,Pending
502657,102136,28/12/2025,Auto,2438.93,Approved
502308,118396,09-07-2026,Auto,1983.61,Pending
509753,114549,2022-07-29,Life,5200.38,Approved
505326,113048,12-05-2021,Auto,1236.82,Rejected
513756,108073,05/05/2025,Auto,1175.2,Pending
506578,111752,04/08/2020,Auto,1808.42,Approved
502799,112094,2024-03-11,Travel,498.62,Approved
504306,111019,2023-09-05,Health,391.41,Approved
513629,112003,2021-03-09,Auto,2721.13,Under Review
514734,115265,11/11/2022,Home,,Approved
507244,114679,21-09-2023,Home,8768.51,Under Review
500298,105809,10/28/2025,Auto,599.32,Pending
512196,114318,2024-08-06,Home,6877.61,Approved
503823,108214,30/11/2024,Health,142.12,Rejected
514418,100504,2023-10-28,Life,11290.44,Rejected
507977,104953,2021-08-04,Health,364.09,Under Review
502035,100714,15/06/2022,Auto,454.09,Approved
504039,108115,14/12/2021,Life,-2793.52,Approved
509781,109470,05-12-2022,Travel,,Rejected
511740,111454,01-03-2019,Auto,1475.15,Approved
501499,105022,2020-04-17,Home,2159.2,Under Review
503512,115958,26/08/2026,Auto,1895.39,Approved
504501,100775,22-02-2022,Travel,414.93,Approved
508844,103078,02/06/2019,Home,1966.38,Approved
508362,113952,29-05-2026,Home,-3558.75,Approved
506828,105880,16-01-2024,Auto,2564.58,Approved
507130,100007,18/03/2025,Home,4024.41,Approved
510993,112755,23/09/2024,Health,1218.06,Approved
514117,112298,16-06-2020,Auto,1057.3,Approved
504085,100052,28-04-2026,Auto,1562.07,Under Review
500242,101433,03/04/2024,Travel,593.66,Rejected
512711,110503,13-06-2019,Auto,2208.49,Approved
501644,117548,17-04-2026,Home,1230.71,Approved
507371,115279,2020-09-16,Travel,378.93,Pending
509432,102000,26/05/2026,Life,4410.03,Approved
505594,109961,2022-06-06,Health,760.62,Approved
511206,103957,22/02/2024,Life,9592.91,Pending
510633,117259,03/29/2026,Home,1995.1,Under Review
505231,109113,2026-08-17,Home,2596.59,Approved
502076,118542,13-01-2023,Life,4316.14,Rejected
504103,102923,04-05-2021,Auto,853.67,Pending
507493,102627,03/04/2020,Auto,1693.85,Approved
505968,112325,27-12-2021,Auto,9439.05,Approved
512491,103642,16-03-2021,Home,6141.43,Approved
512856,103760,16/08/2019,Health,250.07,Approved
503966,109701,08/02/2022,Home,1938.31,Approved
510354,114533,16/09/2023,Home,3851.75,Approved
514639,114486,05/18/2026,Travel,150.26,Approved
514027,107218,02/16/2026,Health,1619.77,Pending
506754,103598,2021-03-10,Auto,1540.22,Approved
509921,112153,21/05/2024,Auto,1444.91,Under Review
509088,103457,12/31/2021,Life,7133.35,Approved
512432,119486,08/24/2022,Auto,1890.74,Under Review
504078,118084,17-05-2019,Life,3157.01,Under Review
507754,104515,2022-12-08,Auto,-3720.76,Under Review
508832,120089,17/07/2022,Health,673.62,Approved
502778,106231,2026-01-02,Auto,1099.93,Approved
504603,110074,20/01/2025,Health,1377.54,Approved
504932,114137,25-12-2019,Home,3276.12,Pending
501985,106715,22-06-2022,Health,707.82,Approved
503861,108478,10/27/2024,Home,5047.1,Approved
507774,108768,11/05/2020,Auto,2320.85,Under Review
500325,103425,2020-05-16,Health,-636.63,Approved
514032,117216,03-08-2023,Home,5718.58,Approved
506394,115426,2025-01-07,Auto,2051.23,Pending
511200,111587,30-05-2019,Home,2666.92,Pending
504054,116423,2022-12-11,Life,15517.3,Under Review
502237,113741,19/06/2025,Auto,1350.57,Approved
505229,117478,14-02-2023,Travel,344.93,Approved
504571,108824,2024-06-05,Auto,1109.25,Approved
508976,119670,14-02-2022,Health,852.58,Pending
507454,107205,30/07/2020,Health,1071.37,Approved
501268,109815,2021-12-09,Life,6091.33,Approved
500864,116535,2022-11-06,Auto,3950.02,Approved
504942,106733,03/03/2022,Home,-3782.49,Rejected
502253,117213,25/08/2020,Auto,671.26,Approved
506010,117360,03/25/2021,Health,985.12,Approved
506911,120051,06/22/2022,Travel,151.0,Approved
514748,108006,2022-07-09,Home,2138.12,Rejected
506998,106334,2020-10-25,Home,4910.89,Approved
500371,117556,03/19/2020,Auto,1222.72,Approved
510703,113434,05/06/2026,Auto,2771.82,Approved
507940,103088,2020-07-08,Auto,1013.32,Approved
500609,108590,30-05-2026,Travel,463.42,Approved
504651,105908,2023-02-02,Health,431.75,Approved
512507,111486,29/07/2025,Travel,379.43,Rejected
508872,113817,2021-10-17,Life,8078.75,Under Review
514246,116616,11/04/2025,Travel,575.32,Rejected
514431,105301,03/04/2020,Home,2781.6,Under Review
511231,105326,2024-08-21,Home,10005.54,Approved
502364,106462,01/30/2026,Home,816.58,Approved
507766,100432,24-05-2019,Auto,1620.57,Under Review
507148,104190,06/12/2026,Auto,632.32,Approved
503789,104885,14-04-2021,Home,2630.9,Approved
510908,100490,2025-08-01,Auto,1267.31,Approved
505581,118124,01/25/2020,Home,11841.34,Approved
509216,109969,2026-06-15,Home,10129.11,Approved
505060,116189,11/24/2022,Travel,129.82,Rejected
514665,101930,12/18/2019,Home,3535.34,Under Review
513162,116184,03/12/2023,Home,1384.13,Approved
508671,114097,14/02/2019,Home,2193.14,Rejected
500662,113098,03/07/2025,Auto,1330.0,Approved
514534,103051,15/06/2021,Home,447.04,Rejected
510144,117941,2024-11-22,Travel,222.64,Approved
502776,106231,08/05/2026,Auto,4058.88,Rejected
504535,119465,09/27/2025,Auto,358.31,Approved
507189,112711,2025-04-14,Auto,2638.96,Approved
509694,105360,29/05/2023,Home,3036.33,Approved
505573,108025,09/25/2023,Home,4381.94,Under Review
506135,107514,03/25/2023,Home,5195.16,Approved
504427,117187,06-05-2020,Travel,740.23,Pending
505247,113802,22/06/2025,Travel,490.76,Approved
510364,103767,03/14/2026,Home,2623.5,Approved
503981,101418,2025-12-24,Life,17441.05,Under Review
507825,113144,14/08/2020,Travel,521.0,Pending
502669,104738,13-06-2019,Auto,5295.39,Rejected
503977,106335,16/05/2019,Health,1386.23,Rejected
500279,110798,01/12/2019,Home,2798.67,Approved
512568,114890,09-11-2020,Home,2027.8,Under Review
508718,111981,2025-03-15,Home,2410.67,Rejected
507452,103231,2024-01-25,Home,566.07,Approved
505197,101448,31/10/2021,Auto,1956.82,Approved
513338,107154,16-04-2019,Auto,1394.32,Approved
513932,101524,2022-09-04,Auto,2912.81,Approved
504155,110466,2021-09-05,Home,945.96,Approved
510095,108520,2023-04-14,Auto,1141.65,Under Review
504883,106903,2026-07-25,Health,1214.61,Rejected
505807,114723,07/07/2021,Life,10581.38,Approved
503809,115653,10/09/2019,Home,2197.27,Approved
508713,113294,18/08/2020,Health,526.7,Approved
509212,111980,26-04-2019,Travel,235.93,Pending
504683,108083,21-10-2022,Auto,834.07,Approved
510166,119949,11-08-2024,Health,472.73,Rejected
512583,119396,01/11/2025,Health,324.45,Rejected
510690,114096,2025-07-11,Home,3226.25,Approved
505593,114402,2025-01-22,Home,4196.7,Pending
510778,110937,06/05/2025,Home,1757.44,Approved
506897,101746,02-05-2023,Travel,352.71,Approved
504563,112522,02/20/2021,Auto,-825.45,Rejected
508376,111345,25-02-2022,Home,5560.46,Approved
509261,113307,2023-07-12,Life,4490.72,Rejected
509410,116612,09/08/2019,Home,-2827.91,Approved
501269,109815,08/02/2024,Auto,4426.04,Approved
502350,116747,06/30/2022,Auto,821.24,Pending
508745,116360,10-05-2026,Health,1568.53,Approved
501384,110089,10/13/2019,Home,1017.04,Pending
509355,113889,11-05-2026,Home,,Approved
509036,107956,18/08/2019,Life,22004.7,Under Review
505856,119865,2025-07-17,Auto,1724.83,Pending
500297,105809,09/09/2024,Health,1934.82,Approved
508635,106777,2021-03-29,Auto,933.83,Rejected
513159,112485,12/06/2019,Home,4608.69,Approved
513420,120001,08-10-2019,Auto,1154.38,Approved
509809,111034,17/08/2022,Health,130.49,Approved
502077,107180,18-07-2021,Auto,1101.37,Approved
509353,117539,2021-03-18,Home,2207.12,Rejected
514426,109576,12/09/2019,Health,421.91,Pending
502229,105245,09/13/2021,Auto,2982.59,Under Review
502842,108658,06/28/2023,Travel,149.97,Approved
502537,106281,2022-04-19,Auto,566.98,Pending
500194,115467,14-12-2023,Health,712.43,Approved
512395,100680,03/20/2022,Home,2982.85,Under Review
507362,100623,2021-08-27,Auto,2201.42,Approved
506636,113260,2026-03-27,Auto,4578.03,Approved
507498,103663,17/01/2021,Health,1665.97,Approved
510825,113448,2025-03-10,Health,783.12,Under Review
504042,110730,04/11/2025,Life,17838.5,Approved
506553,104969,05/08/2021,Travel,302.01,Under Review
505505,109970,09/08/2019,Life,4968.61,Approved
506854,118600,25-04-2026,Health,632.31,Approved
506761,118328,2022-03-08,Travel,597.07,Approved
505300,100199,10/22/2023,Travel,307.26,Rejected
511538,113678,11-03-2021,Auto,-4405.2,Pending
500320,109192,05/04/2021,Auto,2677.54,Approved
507135,101864,17-11-2020,Home,13750.94,Rejected
501371,110823,29-03-2020,Health,,Approved
514681,111649,02/15/2026,Life,5930.15,Pending
502654,107245,07/17/2020,Travel,320.36,Pending
509099,117237,01/31/2023,Auto,2179.64,Rejected
512787,116346,08-01-2019,Health,396.61,Approved
503398,120096,29-11-2020,Health,400.28,Rejected
508532,112860,23-05-2022,Health,981.73,Approved
509567,110260,2020-12-03,Home,4572.96,Pending
512023,103414,03-08-2022,Life,11480.54,Approved
510539,119481,2024-01-04,Life,13517.15,Rejected
512555,112903,10/10/2022,Auto,1860.9,Pending
500926,119977,07/20/2024,Auto,1066.21,Approved
500244,119743,2019-06-17,Home,2584.6,Rejected
507469,118018,07/27/2020,Health,281.6,Rejected
508207,107612,31/01/2020,Home,1926.58,Rejected
500143,114914,03/06/2019,Auto,1618.16,Under Review
505983,106724,03-03-2025,Health,396.05,Approved
508151,105404,06-11-2019,Home,7140.04,Pending
502363,106462,29/01/2022,Home,6537.21,Under Review
510941,113921,14-02-2026,Health,914.52,Approved
500129,117739,16/07/2026,Health,1028.63,Approved
501161,113529,2021-01-01,Home,3093.64,Rejected
510370,100786,25/06/2022,Auto,,Pending
514649,102911,10/30/2023,Auto,2770.26,Approved
505953,113315,18-01-2023,Health,388.1,Approved
500287,102214,25-02-2022,Home,-795.54,Pending
509356,113868,2022-05-12,Auto,909.91,Pending
505308,119009,07/01/2020,Auto,780.78,Pending
508681,116440,06/23/2019,Health,1340.55,Approved
501170,111453,29/03/2022,Auto,2026.66,Under Review
